,timeGame,team1Name,team1Score,team1Odds,team2Name,team2Score,team2Odds
1869,21:40,Arizona Diamondbacks,0,2.82,Los Angeles Dodgers,6,1.46
1870,19:10,Miami Marlins,10,2.03,Texas Rangers,6,1.80
1871,19:10,New York Mets,2,1.32,Chicago Cubs,5,3.52
1872,19:07,Toronto Blue Jays,3,1.59,Tampa Bay Rays,2,2.44
1873,18:40,Cincinnati Reds,3,1.75,Pittsburgh Pirates,6,2.15
1874,18:40,Detroit Tigers,0,2.97,Houston Astros,7,1.42
1875,18:10,Cleveland Guardians,5,1.83,Los Angeles Angels,4,2.03
1876,19:45,St.Louis Cardinals,4,1.57,Milwaukee Brewers,8,2.52
1877,19:40,Minnesota Twins,6,1.54,Kansas City Royals,3,2.58
1878,19:10,Boston Red Sox,6,2.35,New York Yankees,7,1.64
1879,19:10,New York Mets,1,1.23,Chicago Cubs,4,4.46
1880,19:07,Toronto Blue Jays,7,1.60,Tampa Bay Rays,2,2.52
1881,19:05,Washington Nationals,3,2.37,Baltimore Orioles,4,1.63
1882,18:40,Cincinnati Reds,0,1.73,Pittsburgh Pirates,1,2.16
1883,18:40,Detroit Tigers,3,2.99,Houston Astros,6,1.42
1884,18:40,Miami Marlins,1,1.82,Philadelphia Phillies,2,2.04
1885,18:10,Cleveland Guardians,3,1.77,Los Angeles Angels,1,2.11
1886,13:07,Toronto Blue Jays,2,1.87,Tampa Bay Rays,4,1.97
1887,12:35,Cincinnati Reds,1,1.72,Pittsburgh Pirates,6,2.18
1888,21:45,San Francisco Giants,3,2.59,Atlanta Braves,2,1.54
1889,21:40,Arizona Diamondbacks,0,2.82,Los Angeles Dodgers,6,1.46
1890,19:10,Miami Marlins,10,2.03,Texas Rangers,6,1.80
1891,19:10,New York Mets,2,1.32,Chicago Cubs,5,3.52
1892,19:07,Toronto Blue Jays,3,1.59,Tampa Bay Rays,2,2.44
1893,18:40,Cincinnati Reds,3,1.75,Pittsburgh Pirates,6,2.15
1894,18:40,Detroit Tigers,0,2.97,Houston Astros,7,1.42
1895,18:10,Cleveland Guardians,5,1.83,Los Angeles Angels,4,2.03
1896,18:10,Tampa Bay Rays,5,1.74,Texas Rangers,1,2.17
1897,16:10,Boston Red Sox,0,1.71,Kansas City Royals,9,2.20
1898,16:05,Washington Nationals,5,2.11,Miami Marlins,3,1.77
1899,15:07,Toronto Blue Jays,6,1.61,Baltimore Orioles,3,2.42
1900,14:20,Chicago Cubs,1,1.70,Colorado Rockies,3,2.22
1901,13:15,St.Louis Cardinals,5,1.40,Cincinnati Reds,1,3.12
1902,13:10,Cleveland Guardians,5,1.53,Minnesota Twins,1,2.58
1903,22:15,San Francisco Giants,0,2.39,Los Angeles Dodgers,5,1.62
1904,21:40,Arizona Diamondbacks,3,2.56,San Diego Padres,12,1.56
1905,21:38,Los Angeles Angels,8,2.35,Seattle Mariners,7,1.64
1906,20:15,St.Louis Cardinals,6,1.36,Cincinnati Reds,5,3.34
1907,20:10,Houston Astros,5,1.29,Oakland Athletics,0,3.81
1908,20:10,Milwaukee Brewers,7,1.99,New York Yankees,6,1.87
1909,19:20,Atlanta Braves,7,1.51,Philadelphia Phillies,2,2.71
1910,19:10,Boston Red Sox,2,1.46,Kansas City Royals,1,2.83
1911,19:10,Cleveland Guardians,4,1.64,Minnesota Twins,3,2.35
1912,19:10,Detroit Tigers,3,2.28,Chicago White Sox,2,1.67
1913,19:10,New York Mets,4,1.38,Pittsburgh Pirates,3,3.17
1914,19:10,Tampa Bay Rays,3,1.65,Texas Rangers,4,2.31
1915,19:07,Toronto Blue Jays,6,1.61,Baltimore Orioles,3,2.41
1916,18:10,Tampa Bay Rays,5,1.74,Texas Rangers,1,2.17
1917,16:10,Boston Red Sox,0,1.71,Kansas City Royals,9,2.20
1918,16:05,Washington Nationals,5,2.11,Miami Marlins,3,1.77
1919,15:07,Toronto Blue Jays,6,1.61,Baltimore Orioles,3,2.42
1920,14:20,Chicago Cubs,1,1.70,Colorado Rockies,3,2.22
1921,13:15,St.Louis Cardinals,5,1.40,Cincinnati Reds,1,3.12
1922,13:10,Cleveland Guardians,5,1.53,Minnesota Twins,1,2.58
1923,22:15,San Francisco Giants,0,2.39,Los Angeles Dodgers,5,1.62
1924,21:40,Arizona Diamondbacks,3,2.56,San Diego Padres,12,1.56
1925,21:38,Los Angeles Angels,8,2.35,Seattle Mariners,7,1.64
1926,20:15,St.Louis Cardinals,6,1.36,Cincinnati Reds,5,3.34
1927,20:10,Houston Astros,5,1.29,Oakland Athletics,0,3.81
1928,20:10,Milwaukee Brewers,7,1.99,New York Yankees,6,1.87
1929,19:20,Atlanta Braves,7,1.51,Philadelphia Phillies,2,2.71
1930,19:10,Boston Red Sox,2,1.46,Kansas City Royals,1,2.83
1931,19:10,Cleveland Guardians,4,1.64,Minnesota Twins,3,2.35
1932,19:10,Detroit Tigers,3,2.28,Chicago White Sox,2,1.67
1933,19:10,New York Mets,4,1.38,Pittsburgh Pirates,3,3.17
1934,19:10,Tampa Bay Rays,3,1.65,Texas Rangers,4,2.31
1935,19:07,Toronto Blue Jays,6,1.61,Baltimore Orioles,3,2.41
1936,22:10,Los Angeles Dodgers,2,1.33,Arizona Diamondbacks,5,3.44
1937,21:40,Oakland Athletics,4,2.96,Seattle Mariners,1,1.43
1938,21:40,San Diego Padres,5,1.85,St.Louis Cardinals,0,2.00
1939,20:40,Colorado Rockies,3,1.89,San Francisco Giants,6,1.97
1940,20:10,Chicago White Sox,7,1.57,Cleveland Guardians,10,2.49
1941,20:10,Kansas City Royals,5,1.99,Minnesota Twins,4,1.86
1942,20:05,Texas Rangers,2,2.05,Los Angeles Angels,5,1.83
1943,19:40,Milwaukee Brewers,5,2.02,New York Mets,7,1.84
1944,19:20,Atlanta Braves,3,1.29,Washington Nationals,2,3.77
1945,19:05,Baltimore Orioles,2,1.54,Detroit Tigers,3,2.56
1946,19:05,New York Yankees,9,1.31,Pittsburgh Pirates,8,3.65
1947,18:45,Philadelphia Phillies,11,2.00,Toronto Blue Jays,18,1.85
1948,18:40,Cincinnati Reds,3,2.05,Boston Red Sox,5,1.81
1949,18:40,Miami Marlins,1,1.61,Chicago Cubs,2,2.41
1950,18:40,Tampa Bay Rays,0,1.72,Houston Astros,5,2.22
1951,15:10,Los Angeles Dodgers,6,1.48,Arizona Diamondbacks,5,2.77
1952,22:10,Los Angeles Dodgers,5,1.35,Arizona Diamondbacks,2,3.33
1953,20:40,Colorado Rockies,7,2.06,San Francisco Giants,10,1.80
1954,19:40,Milwaukee Brewers,2,1.84,New York Mets,7,2.02
1955,19:20,Atlanta Braves,5,1.28,Washington Nationals,2,3.90
1956,22:10,Los Angeles Dodgers,2,1.33,Arizona Diamondbacks,5,3.44
1957,21:40,Oakland Athletics,4,2.96,Seattle Mariners,1,1.43
1958,21:40,San Diego Padres,5,1.85,St.Louis Cardinals,0,2.00
1959,20:40,Colorado Rockies,3,1.89,San Francisco Giants,6,1.97
1960,20:10,Chicago White Sox,7,1.57,Cleveland Guardians,10,2.49
1961,20:10,Kansas City Royals,5,1.99,Minnesota Twins,4,1.86
1962,20:05,Texas Rangers,2,2.05,Los Angeles Angels,5,1.83
1963,19:40,Milwaukee Brewers,5,2.02,New York Mets,7,1.84
1964,19:20,Atlanta Braves,3,1.29,Washington Nationals,2,3.77
1965,19:05,Baltimore Orioles,2,1.54,Detroit Tigers,3,2.56
1966,19:05,New York Yankees,9,1.31,Pittsburgh Pirates,8,3.65
1967,18:45,Philadelphia Phillies,11,2.00,Toronto Blue Jays,18,1.85
1968,18:40,Cincinnati Reds,3,2.05,Boston Red Sox,5,1.81
1969,18:40,Miami Marlins,1,1.61,Chicago Cubs,2,2.41
1970,18:40,Tampa Bay Rays,0,1.72,Houston Astros,5,2.22
1971,15:10,Los Angeles Dodgers,6,1.48,Arizona Diamondbacks,5,2.77
1972,22:10,Los Angeles Dodgers,5,1.35,Arizona Diamondbacks,2,3.33
1973,20:40,Colorado Rockies,7,2.06,San Francisco Giants,10,1.80
1974,19:40,Milwaukee Brewers,2,1.84,New York Mets,7,2.02
1975,19:20,Atlanta Braves,5,1.28,Washington Nationals,2,3.90
1976,18:40,Cincinnati Reds,2,2.76,Milwaukee Brewers,10,1.48
1977,18:35,Pittsburgh Pirates,6,1.92,Chicago Cubs,0,1.93
1978,18:10,Miami Marlins,4,1.48,Washington Nationals,1,2.77
1979,18:10,Tampa Bay Rays,1,1.90,Toronto Blue Jays,3,1.97
1980,16:07,Oakland Athletics,10,4.09,New York Mets,4,1.26
1981,16:05,Philadelphia Phillies,3,2.05,Atlanta Braves,6,1.81
1982,13:05,New York Yankees,7,1.63,Boston Red Sox,5,2.37
1983,22:10,Los Angeles Dodgers,0,1.60,St.Louis Cardinals,11,2.44
1984,21:40,Arizona Diamondbacks,5,2.42,San Francisco Giants,6,1.61
1985,21:40,Oakland Athletics,2,2.90,New York Mets,9,1.43
1986,20:10,Chicago White Sox,3,1.55,Detroit Tigers,5,2.56
1987,20:10,Colorado Rockies,4,2.46,San Diego Padres,3,1.59
1988,20:10,Kansas City Royals,5,1.77,Seattle Mariners,1,2.07
1989,20:10,Minnesota Twins,2,2.44,Los Angeles Angels,4,1.61
1990,20:05,Texas Rangers,3,1.81,Cleveland Guardians,6,2.06
1991,19:10,Tampa Bay Rays,10,1.70,Toronto Blue Jays,6,2.22
1992,19:05,Baltimore Orioles,6,2.21,Houston Astros,0,1.71
1993,19:05,New York Yankees,5,1.43,Boston Red Sox,4,2.97
1994,19:05,Philadelphia Phillies,9,1.65,Atlanta Braves,1,2.36
1995,18:40,Cincinnati Reds,3,2.43,Milwaukee Brewers,5,1.60
1996,18:40,Cincinnati Reds,2,2.76,Milwaukee Brewers,10,1.48
1997,18:35,Pittsburgh Pirates,6,1.92,Chicago Cubs,0,1.93
1998,18:10,Miami Marlins,4,1.48,Washington Nationals,1,2.77
1999,18:10,Tampa Bay Rays,1,1.90,Toronto Blue Jays,3,1.97
2000,16:07,Oakland Athletics,10,4.09,New York Mets,4,1.26
2001,16:05,Philadelphia Phillies,3,2.05,Atlanta Braves,6,1.81
2002,13:05,New York Yankees,7,1.63,Boston Red Sox,5,2.37
2003,22:10,Los Angeles Dodgers,0,1.60,St.Louis Cardinals,11,2.44
2004,21:40,Arizona Diamondbacks,5,2.42,San Francisco Giants,6,1.61
2005,21:40,Oakland Athletics,2,2.90,New York Mets,9,1.43
2006,20:10,Chicago White Sox,3,1.55,Detroit Tigers,5,2.56
2007,20:10,Colorado Rockies,4,2.46,San Diego Padres,3,1.59
2008,20:10,Kansas City Royals,5,1.77,Seattle Mariners,1,2.07
2009,20:10,Minnesota Twins,2,2.44,Los Angeles Angels,4,1.61
2010,20:05,Texas Rangers,3,1.81,Cleveland Guardians,6,2.06
2011,19:10,Tampa Bay Rays,10,1.70,Toronto Blue Jays,6,2.22
2012,19:05,Baltimore Orioles,6,2.21,Houston Astros,0,1.71
2013,19:05,New York Yankees,5,1.43,Boston Red Sox,4,2.97
2014,19:05,Philadelphia Phillies,9,1.65,Atlanta Braves,1,2.36
2015,18:40,Cincinnati Reds,3,2.43,Milwaukee Brewers,5,1.60
2016,19:40,Chicago Cubs,4,2.61,Philadelphia Phillies,2,1.53
2017,19:10,Boston Red Sox,3,1.73,Baltimore Orioles,1,2.18
2018,19:10,New York Mets,5,1.52,Miami Marlins,4,2.63
2019,19:07,Toronto Blue Jays,3,2.09,New York Yankees,8,1.79
2020,19:05,Washington Nationals,3,2.76,Atlanta Braves,2,1.48
2021,18:40,Detroit Tigers,2,1.75,Kansas City Royals,1,2.14
2022,18:10,Cleveland Guardians,2,1.79,Tampa Bay Rays,1,2.09
2023,12:35,Pittsburgh Pirates,4,1.84,Cincinnati Reds,3,2.02
2024,21:45,San Francisco Giants,5,1.50,Colorado Rockies,2,2.71
2025,21:40,San Diego Padres,4,1.92,Los Angeles Dodgers,3,1.92
2026,21:40,Seattle Mariners,0,1.49,Texas Rangers,5,2.70
2027,21:38,Los Angeles Angels,4,1.49,Oakland Athletics,3,2.74
2028,20:10,Houston Astros,10,1.48,Arizona Diamondbacks,2,2.78
2029,19:40,Chicago Cubs,2,2.46,Philadelphia Phillies,1,1.59
2030,19:40,Milwaukee Brewers,2,1.97,St.Louis Cardinals,6,1.87
2031,19:40,Minnesota Twins,4,2.04,Chicago White Sox,0,1.82
2032,19:10,Boston Red Sox,13,1.79,Baltimore Orioles,9,2.05
2033,19:10,New York Mets,4,1.47,Miami Marlins,6,2.78
2034,19:07,Toronto Blue Jays,2,1.93,New York Yankees,5,1.93
2035,19:05,Washington Nationals,2,2.82,Atlanta Braves,8,1.46
2036,19:40,Chicago Cubs,4,2.61,Philadelphia Phillies,2,1.53
2037,19:10,Boston Red Sox,3,1.73,Baltimore Orioles,1,2.18
2038,19:10,New York Mets,5,1.52,Miami Marlins,4,2.63
2039,19:07,Toronto Blue Jays,3,2.09,New York Yankees,8,1.79
2040,19:05,Washington Nationals,3,2.76,Atlanta Braves,2,1.48
2041,18:40,Detroit Tigers,2,1.75,Kansas City Royals,1,2.14
2042,18:10,Cleveland Guardians,2,1.79,Tampa Bay Rays,1,2.09
2043,12:35,Pittsburgh Pirates,4,1.84,Cincinnati Reds,3,2.02
2044,21:45,San Francisco Giants,5,1.50,Colorado Rockies,2,2.71
2045,21:40,San Diego Padres,4,1.92,Los Angeles Dodgers,3,1.92
2046,21:40,Seattle Mariners,0,1.49,Texas Rangers,5,2.70
2047,21:38,Los Angeles Angels,4,1.49,Oakland Athletics,3,2.74
2048,20:10,Houston Astros,10,1.48,Arizona Diamondbacks,2,2.78
2049,19:40,Chicago Cubs,2,2.46,Philadelphia Phillies,1,1.59
2050,19:40,Milwaukee Brewers,2,1.97,St.Louis Cardinals,6,1.87
2051,19:40,Minnesota Twins,4,2.04,Chicago White Sox,0,1.82
2052,19:10,Boston Red Sox,13,1.79,Baltimore Orioles,9,2.05
2053,19:10,New York Mets,4,1.47,Miami Marlins,6,2.78
2054,19:07,Toronto Blue Jays,2,1.93,New York Yankees,5,1.93
2055,19:05,Washington Nationals,2,2.82,Atlanta Braves,8,1.46
2056,13:35,New York Yankees,1,1.77,Baltimore Orioles,3,2.12
2057,12:10,Detroit Tigers,5,1.96,Minnesota Twins,2,1.89
2058,21:10,Los Angeles Dodgers,6,1.37,Colorado Rockies,4,3.22
2059,21:07,Los Angeles Angels,3,1.73,Texas Rangers,2,2.17
2060,20:40,San Diego Padres,5,1.86,Chicago White Sox,2,2.01
2061,19:20,Atlanta Braves,4,2.00,New York Mets,2,1.86
2062,19:20,Houston Astros,2,1.66,Tampa Bay Rays,1,2.30
2063,19:15,St.Louis Cardinals,13,1.44,Pittsburgh Pirates,3,2.91
2064,19:10,Milwaukee Brewers,3,1.55,Miami Marlins,4,2.54
2065,19:05,Washington Nationals,2,2.67,Philadelphia Phillies,8,1.50
2066,18:10,Cleveland Guardians,1,1.55,Kansas City Royals,7,2.55
2067,18:10,Detroit Tigers,3,2.11,Minnesota Twins,2,1.77
2068,16:10,Seattle Mariners,5,1.43,Oakland Athletics,1,2.96
2069,16:05,San Francisco Giants,4,1.82,Arizona Diamondbacks,8,2.05
2070,15:07,Toronto Blue Jays,10,1.62,Boston Red Sox,0,2.37
2071,14:20,Chicago Cubs,2,1.73,Cincinnati Reds,1,2.17
2072,13:05,New York Yankees,8,1.42,Baltimore Orioles,0,3.02
2073,13:05,Washington Nationals,13,2.67,Philadelphia Phillies,4,1.51
2074,22:15,San Francisco Giants,10,1.75,Arizona Diamondbacks,4,2.14
2075,22:10,Los Angeles Dodgers,10,1.25,Colorado Rockies,1,4.23
2076,13:35,New York Yankees,1,1.77,Baltimore Orioles,3,2.12
2077,12:10,Detroit Tigers,5,1.96,Minnesota Twins,2,1.89
2078,21:10,Los Angeles Dodgers,6,1.37,Colorado Rockies,4,3.22
2079,21:07,Los Angeles Angels,3,1.73,Texas Rangers,2,2.17
2080,20:40,San Diego Padres,5,1.86,Chicago White Sox,2,2.01
2081,19:20,Atlanta Braves,4,2.00,New York Mets,2,1.86
2082,19:20,Houston Astros,2,1.66,Tampa Bay Rays,1,2.30
2083,19:15,St.Louis Cardinals,13,1.44,Pittsburgh Pirates,3,2.91
2084,19:10,Milwaukee Brewers,3,1.55,Miami Marlins,4,2.54
2085,19:05,Washington Nationals,2,2.67,Philadelphia Phillies,8,1.50
2086,18:10,Cleveland Guardians,1,1.55,Kansas City Royals,7,2.55
2087,18:10,Detroit Tigers,3,2.11,Minnesota Twins,2,1.77
2088,16:10,Seattle Mariners,5,1.43,Oakland Athletics,1,2.96
2089,16:05,San Francisco Giants,4,1.82,Arizona Diamondbacks,8,2.05
2090,15:07,Toronto Blue Jays,10,1.62,Boston Red Sox,0,2.37
2091,14:20,Chicago Cubs,2,1.73,Cincinnati Reds,1,2.17
2092,13:05,New York Yankees,8,1.42,Baltimore Orioles,0,3.02
2093,13:05,Washington Nationals,13,2.67,Philadelphia Phillies,4,1.51
2094,22:15,San Francisco Giants,10,1.75,Arizona Diamondbacks,4,2.14
2095,22:10,Los Angeles Dodgers,10,1.25,Colorado Rockies,1,4.23
2096,16:10,Milwaukee Brewers,2,1.58,Arizona Diamondbacks,4,2.46
2097,16:05,Baltimore Orioles,1,1.64,Toronto Blue Jays,5,2.27
2098,16:05,Pittsburgh Pirates,5,1.77,St.Louis Cardinals,3,2.11
2099,16:05,Texas Rangers,4,1.94,New York Yankees,2,1.92
2100,16:00,Oakland Athletics,3,2.91,Los Angeles Angels,2,1.44
2101,12:35,Baltimore Orioles,5,1.63,Toronto Blue Jays,4,2.36
2102,22:10,Los Angeles Dodgers,2,1.27,Colorado Rockies,5,3.97
2103,21:40,Oakland Athletics,2,2.33,Los Angeles Angels,1,1.65
2104,21:40,San Diego Padres,6,1.68,San Francisco Giants,2,2.26
2105,21:10,Seattle Mariners,9,1.58,Detroit Tigers,6,2.57
2106,20:10,Chicago White Sox,8,1.72,Minnesota Twins,3,2.18
2107,20:10,Houston Astros,10,1.45,Philadelphia Phillies,0,2.90
2108,20:05,Texas Rangers,3,2.77,New York Yankees,2,1.48
2109,19:40,Milwaukee Brewers,3,1.96,Arizona Diamondbacks,0,1.84
2110,19:10,Boston Red Sox,6,1.99,Tampa Bay Rays,0,1.86
2111,19:10,New York Mets,8,1.36,Washington Nationals,0,3.24
2112,18:40,Cincinnati Reds,3,1.96,Chicago Cubs,2,1.88
2113,18:40,Miami Marlins,1,2.45,Atlanta Braves,2,1.59
2114,18:35,Pittsburgh Pirates,7,2.00,St.Louis Cardinals,8,1.85
2115,18:10,Cleveland Guardians,5,1.53,Kansas City Royals,3,2.61
2116,16:10,Milwaukee Brewers,2,1.58,Arizona Diamondbacks,4,2.46
2117,16:05,Baltimore Orioles,1,1.64,Toronto Blue Jays,5,2.27
2118,16:05,Pittsburgh Pirates,5,1.77,St.Louis Cardinals,3,2.11
2119,16:05,Texas Rangers,4,1.94,New York Yankees,2,1.92
2120,16:00,Oakland Athletics,3,2.91,Los Angeles Angels,2,1.44
2121,12:35,Baltimore Orioles,5,1.63,Toronto Blue Jays,4,2.36
2122,22:10,Los Angeles Dodgers,2,1.27,Colorado Rockies,5,3.97
2123,21:40,Oakland Athletics,2,2.33,Los Angeles Angels,1,1.65
2124,21:40,San Diego Padres,6,1.68,San Francisco Giants,2,2.26
2125,21:10,Seattle Mariners,9,1.58,Detroit Tigers,6,2.57
2126,20:10,Chicago White Sox,8,1.72,Minnesota Twins,3,2.18
2127,20:10,Houston Astros,10,1.45,Philadelphia Phillies,0,2.90
2128,20:05,Texas Rangers,3,2.77,New York Yankees,2,1.48
2129,19:40,Milwaukee Brewers,3,1.96,Arizona Diamondbacks,0,1.84
2130,19:10,Boston Red Sox,6,1.99,Tampa Bay Rays,0,1.86
2131,19:10,New York Mets,8,1.36,Washington Nationals,0,3.24
2132,18:40,Cincinnati Reds,3,1.96,Chicago Cubs,2,1.88
2133,18:40,Miami Marlins,1,2.45,Atlanta Braves,2,1.59
2134,18:35,Pittsburgh Pirates,7,2.00,St.Louis Cardinals,8,1.85
2135,18:10,Cleveland Guardians,5,1.53,Kansas City Royals,3,2.61
2136,20:03,Houston Astros,4,1.67,Philadelphia Phillies,1,2.28
2137,20:03,Philadelphia Phillies,2,2.32,Houston Astros,3,1.66
2138,20:03,Philadelphia Phillies,0,1.87,Houston Astros,5,1.98
2139,20:03,Philadelphia Phillies,7,2.06,Houston Astros,0,1.81
2140,20:03,Houston Astros,5,1.68,Philadelphia Phillies,2,2.23
2141,20:03,Houston Astros,5,1.61,Philadelphia Phillies,6,2.42
2142,19:07,New York Yankees,5,1.83,Houston Astros,6,2.05
2143,14:37,Philadelphia Phillies,4,1.72,San Diego Padres,3,2.20
2144,19:45,Philadelphia Phillies,10,1.89,San Diego Padres,6,1.96
2145,17:07,New York Yankees,0,1.69,Houston Astros,5,2.26
2146,20:03,Houston Astros,4,1.67,Philadelphia Phillies,1,2.28
2147,20:03,Philadelphia Phillies,2,2.32,Houston Astros,3,1.66
2148,20:03,Philadelphia Phillies,0,1.87,Houston Astros,5,1.98
2149,20:03,Philadelphia Phillies,7,2.06,Houston Astros,0,1.81
2150,20:03,Houston Astros,5,1.68,Philadelphia Phillies,2,2.23
2151,20:03,Houston Astros,5,1.61,Philadelphia Phillies,6,2.42
2152,19:07,New York Yankees,5,1.83,Houston Astros,6,2.05
2153,14:37,Philadelphia Phillies,4,1.72,San Diego Padres,3,2.20
2154,19:45,Philadelphia Phillies,10,1.89,San Diego Padres,6,1.96
2155,17:07,New York Yankees,0,1.69,Houston Astros,5,2.26
